,count,percentile,highly_variable,highly_variable_rank,means,variances,variances_norm,dispersions,dispersions_norm,chrom,peak_type,manual_annotation_peaks,leiden_r1,gene_body_overlaps,nearest_gene,distance_to_tss,distance_to_tss_binned,accessibility_notochord,accessibility_spinal_cord,accessibility_primordial_germ_cells,accessibility_NMPs,accessibility_neural,accessibility_neural_floor_plate,accessibility_neural_optic,accessibility_hatching_gland,accessibility_PSM,accessibility_neural_crest,accessibility_neural_telencephalon,accessibility_endoderm,accessibility_lateral_plate_mesoderm,accessibility_endocrine_pancreas,accessibility_epidermis,accessibility_neurons,accessibility_fast_muscle,accessibility_hemangioblasts,accessibility_differentiating_neurons,accessibility_optic_cup,accessibility_hindbrain,accessibility_pharyngeal_arches,accessibility_tail_bud,accessibility_hematopoietic_vasculature,accessibility_midbrain_hindbrain_boundary,accessibility_muscle,accessibility_floor_plate,accessibility_pronephros,accessibility_enteric_neurons,accessibility_heart_myocardium,accessibility_somites,accessibility_neural_posterior,accessibility_15somites,accessibility_0somites,accessibility_10somites,accessibility_5somites,accessibility_30somites,accessibility_20somites,timepoint,timepoint_contrast,celltype,celltype_contrast,associated_gene,association_type,n_overlapping_genes,celltype_timepoint,leiden_0.7,leiden_0.5,leiden_0.3,leiden_1,optic_cup_subclust,linked_gene,link_score,link_zscore,link_pvalue,is_linked,hemato_manual,leiden,timepoint_numeric,leiden_0.7_integer,leiden_integer,Pseudotime,leiden_0.7_sub,leiden_1_sub
6-21317176-21317835,950.0,0.5267588798347154,True,,1.57047926199674e-06,550.5268076471333,1.2390777683472216,-11.652623692296634,1.6747493814908643,6,intronic,unassigned,9,prkcaa,,,,-0.8033499634325258,-1.3048176715782909,2.0108641646440923,1.1361421451205886,-0.23805595493805365,-1.4673255981507263,-2.2123467143472944,0.871431631962511,-1.4746165591487392,-0.8135540535944512,-0.23320524156216993,-0.770383910126799,-1.3747683293082464,-1.7730199229274246,-0.8994344463999049,-1.85465965692765,5.152150715721799,-0.7543633562578846,-1.5367256711986474,-2.136441644891255,-1.5050747767181927,-1.4005959757012003,-1.699785829456295,-1.1829251068972884,-0.8429128625627792,12.924356007478567,-1.8514759472462794,-1.9375887936998657,2.340398344036741,1.6535712935239646,-0.2837223660734234,-1.5345021815344573,-1.8105915670939556,-6.712375596560502,-3.56881852687878,-5.435922484985525,5.887815748552066,5.84315419477511,30somites,1.8629481088189335,muscle,8.396730206574459,prkcaa,single_overlap,1,muscle_30somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,30.0,1,0,9.23219431718851,0,9
6-21468699-21469221,1146.0,0.5973684292656133,True,134.0,1.5847381308540192e-06,4544.855263676624,7.539716165480544,-11.129228825038894,2.3325372571542364,6,intergenic,fast_muscle,9,,cacng1a,23792.0,20000-30000bp,9.56303387060582,-1.8003936177734594,-2.2224741032543944,-2.2463599986951475,-1.9502880096528703,-2.0881213610836147,-1.90083124708324,-0.9271754818517,-1.8669557471309932,-1.669382474597108,-2.0584627797347155,-1.5385720979498885,-2.0081660629046163,-2.1429420495996165,-2.63665600588386,-1.180093200231726,16.998955001878866,-1.765941658636335,-2.0354261727460967,-2.145138768101091,-1.8782411696250074,-1.796172971331079,-1.8644703166928613,-1.5494153715684968,-2.264525692284167,20.10157718790212,-2.7707596387291256,-1.2969364879781828,0.90821978732968,-1.4204397730272058,-0.1103537788985694,-0.9342611823492404,1.357571711806655,-6.620782741836156,-1.5228702123098359,-5.889956680936647,4.0095411315453084,6.169325420052749,20somites,1.9309960834367068,muscle,5.3135757534004195,cacng1a,nearest_only,0,muscle_20somites,11,12,4,8,unassigned,cacng1a,0.126358889174716,9.48166708526194,1.2512627672440101e-21,Linked,unassigned,0,20.0,1,0,8.573611676051502,0,0
6-21488492-21488815,624.0,0.3569301878489593,True,10.0,8.411459699457809e-07,2860.6823507880035,11.183049580721187,-11.65926438594289,2.0028820351750647,6,intronic,muscle,9,cacng1a,cacng1a,4099.0,0-10000bp,-1.709794256244349,-2.6373030949135248,-2.2224741032543944,-1.9206202759450446,-2.4258266147831664,-2.454701607813094,-2.6372222470929527,-2.358245162337562,-2.0719795347016325,-2.284842469978934,-2.548541070123641,-2.2845740334153053,-1.9436098716355534,-3.092491725187413,-2.977838741669051,-2.1404314575968617,11.303904212808375,-1.919900986121491,-3.0276083633291146,-2.4058814006875435,-2.463224259236876,-1.880288251437601,-2.387609604342614,-2.5048511056671563,-2.374819403167769,14.443464768141995,-2.7519406885894635,-3.011825791820019,-1.1147869092761211,-2.5600581832018503,-1.2658445960622613,-2.501039394236719,-4.449522357570257,-13.71688949464804,-9.00446108885286,-11.746806988767801,-5.225785766563642,0.010659473483894233,20somites,2.4591960506249064,muscle,6.5713591584626645,cacng1a,single_overlap,1,muscle_20somites,11,12,4,8,unassigned,cacng1a,0.0899232955165767,6.12367747792403,4.57199484608679e-10,Linked,unassigned,0,20.0,1,0,9.23219431718851,0,0
6-21489983-21490853,910.0,0.5098886763186722,True,288.0,1.2131383616125348e-06,2931.2714511011077,6.596052221907962,-11.829090124022056,1.7887585502504695,6,intronic,fast_muscle,9,cacng1a,cacng1a,2334.0,0-10000bp,-2.610448706329797,-2.1171791397677837,0.1096211894990205,-2.000831547210474,0.22898061697456806,-1.5875481512250453,-2.1306479143315324,-1.8854663885307408,-0.2585656274876198,-2.403783618202052,-0.7519936660447951,-2.2046782569028296,-1.8527312770329911,-1.94965987802903,-2.1159975017605697,-2.1566560861617563,13.377581211066603,-0.6782327691493915,-2.981296392719721,-2.186218603589463,-1.6501770960953135,-2.3905238391876233,-1.1544778645928315,-1.1230733343292085,-2.387094008592484,14.442207747568476,-2.036297829673205,-3.3609664459184527,-2.693579539806117,-1.7098350909979776,0.38465191249461367,-1.5731584966748158,-1.9435951617299119,-5.303111262006768,-3.690581688343104,-8.248229855359416,-5.524019564993218,1.3014611396920819,20somites,2.979336954258482,muscle,5.5246009757908805,cacng1a,single_overlap,1,muscle_20somites,11,12,4,8,unassigned,cacng1a,0.112042941203754,22.053234650535,4.44672227753928e-108,Linked,unassigned,0,20.0,1,0,9.23219431718851,0,0
6-21492166-21492925,2643.0,0.8136272420002684,True,1802.0,2.2719658073861185e-06,9338.621397288392,4.218005347333877,-11.30130956208248,2.117471187428286,6,promoter,muscle,9,cacng1a,cacng1a,207.0,0-10000bp,-0.4813526537654959,-1.4559410534322157,-2.2224741032543944,-1.85059779049215,-2.4499958598109197,-1.3498644756227736,-1.8998192912328766,-2.0029592276998054,7.450081186250563,-2.026800909967357,-1.8062122889476195,-1.9341506909733615,-0.9862406572185849,-1.3737016631491559,-2.1867282017405767,-1.9895251574380743,32.62304542603261,-1.3595931268170836,-1.4904641202760196,-1.384783270573955,-1.3739682779784133,-0.8170182903372996,-1.0752182792102134,-1.2442687613759442,-1.0801922051375383,29.745310400985975,-1.9992246993537133,-1.5179098444259802,0.9131506914947625,-1.4710045315464428,16.897450304391935,-1.6684340191104283,12.805109787318006,-0.29525638595966897,6.386105204973967,5.859363961780243,5.995318916669763,14.37995307348515,20somites,1.984433606009537,fast_muscle,5.639247777173911,cacng1a,single_overlap,1,fast_muscle_20somites,11,12,4,8,unassigned,cacng1a,0.11702971340858,4.22100058479979,1.21610152863263e-05,Linked,unassigned,1,20.0,1,1,6.277676860684763,1,2
6-21933153-21933975,2306.0,0.789007761760456,True,3738.0,1.4794005089033053e-06,9575.631064367812,3.449763724374807,-12.020444357721642,1.54749102603261,6,exonic,PSM,12,plxnb1b,,,,-2.031531435790317,-0.8098174438920887,-2.2224741032543944,-1.7892403660117546,-2.192165383604509,-1.482207776286607,-1.034270661974051,-1.6396589014782805,20.101455439736398,-1.5857589465211357,-1.2467871407091597,-1.7823414031691762,-1.110131537696772,-2.3381838489046642,-1.4293528394014305,-1.2241894184562097,0.5991951792384959,-1.2307073371699104,-0.9414155205447287,-1.314025032078904,-0.7670020398296927,-1.4616194591671487,10.517652861452138,-1.7558946670014464,-1.126678678156282,10.089778759471573,-1.0955370315772373,-0.4625665485410019,-1.879319775005262,-1.170098428170746,1.0454907774209783,-0.8633473215637633,-2.658323768417203,10.089979370021377,2.1868930929076216,11.205329644692078,-7.943458050503818,-8.513170317337151,5somites,1.8152113231380709,PSM,6.980163443512988,plxnb1b,single_overlap,1,PSM_5somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,2,5.0,0,2,2.515006699949805,6,6
6-21941750-21942849,5858.0,0.9085098481041892,True,18756.0,3.0207378067350627e-06,16542.60287654816,2.0710115428978857,-11.693329228343597,1.5203577988508674,6,exonic,PSM,12,plxnb1b,plxnb1b,46076.0,40000-50000bp,4.641272719669152,0.3998171869681846,-1.1562148107457948,0.86752728425418,-1.3641954749687097,0.5232818955144252,-0.10583165347187884,2.6503185007076118,31.50480146637691,-0.24595996903871786,0.18346913670928505,1.5863544155794345,0.1425596374453987,-0.5331065799206834,1.7317590258760487,0.7948239482194642,1.1549396926800357,0.27699468663376986,2.6063143287118202,-1.186323110752488,0.24090620434681287,1.2255523365888212,22.52670384538136,-0.3657893837653075,0.9000615620566517,14.812196402988741,1.5554676512988828,2.967101403873108,3.0165569067505644,0.5228677875462295,5.988697627735098,0.9463392518659646,14.676523854144728,26.882225453230724,20.940389522084686,22.651137552464505,-1.566566503838686,15.22555404502842,0somites,1.4595537944186172,PSM,6.2125405309086315,plxnb1b,single_overlap,1,PSM_0somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,0.0,0,3,0.927806475684558,5,5
6-22043882-22044631,3422.0,0.8526513886591536,True,45454.0,2.3920984579393178e-06,6652.523715392803,1.5467675949642015,-11.64788702578353,1.6403537392604703,6,intronic,unassigned,0,cfap100,si:dkey-156n14.3,18451.0,10000-20000bp,1.4592918037537268,9.447250069135794,-0.5940952956699396,13.797401183691242,-1.4762755904721274,3.0290183391586734,0.14730119692680055,0.7419614256885951,6.841528201714972,2.696551210352851,0.18512268795573172,2.347048416389158,0.18344564428964633,-1.685832242097507,1.070396799064944,2.386122687753277,0.038277910361724676,0.29960090160240105,0.7539791848168425,0.9990992643383201,0.8410807625700014,-1.4846467287905722,13.944698662154886,0.012708640567278884,0.5374415151561892,3.5019484492060107,0.070290095577495,3.129592835369036,0.21009314272910717,-0.6219801556523814,0.3668429195637525,-0.09042192200315669,-0.42632883824323764,45.45742417123995,14.08186678737147,16.212303999036845,-8.244282073991853,-3.9961420302103945,0somites,4.265855973484659,tail_bud,3.823431046475977,cfap100,single_overlap,1,tail_bud_0somites,8,0,0,14,unassigned,,,,,Not linked,unassigned,2,0.0,0,2,3.239104429680073,6,6
6-23417058-23417660,1662.0,0.7142411295280837,True,6643.0,1.8570647281499923e-06,4254.286292823156,2.895089055148646,-11.518911013590502,1.8427956967636758,6,intergenic,unassigned,12,,CR376761.1,22460.0,20000-30000bp,2.230908940675957,-1.880692091012475,-2.2224741032543944,8.749678508944545,-1.6043670007469097,-2.235494449489357,-2.1500931893646746,-1.3244930662672867,22.0785835642062,-2.390277845922575,-1.3156546185064755,-1.125034387496195,-1.877663963024463,-1.011109051690371,-2.7128537685417373,-1.6085827082334085,-0.394703876461894,-1.3314350049577894,-3.0038601098283246,-2.123224751383161,-1.9153920183632853,-2.881688675633586,21.58426863011037,-2.428523347597705,-2.206114666270115,7.706457650070117,-1.89209661024606,-0.4807062202091647,-2.8032980812640442,-2.0389549103177016,1.3476959976613643,-1.9279722037094185,4.871516676000674,-0.4715602727045146,-1.647632796717212,0.4066325521143137,1.8700045712171594,9.781871841965556,20somites,3.9035332888539136,PSM,4.604891613428242,CR376761.1,nearest_only,0,PSM_20somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,2,20.0,0,2,2.1308228806267184,6,6
6-23883555-23884096,839.0,0.47725776098022266,True,167.0,1.1739431867364537e-06,2756.1627293802735,7.269825995240959,-12.023570409816728,1.5435495671216908,6,intergenic,fast_muscle,9,,znf648,3488.0,0-10000bp,-2.3831647103494387,-2.1085489103626602,0.7317815788907457,-2.5192660608488526,-1.0437262153684859,-2.149667011988426,-2.3138956851269574,-1.71469803588679,-1.1414525430500428,-2.2916409870816787,-2.0712383265012844,-2.394037448926066,-0.7312119174019043,-2.5971866755098802,-2.8387939322421873,-2.1733513210424427,15.633259237302234,-1.1942416569279843,-2.314564444844872,-2.2373011948460984,-1.5331662878350838,-1.8382971389450153,-2.043794815476493,-2.0579410661244157,-2.4411626646464955,7.434919886266239,-2.4555433664690294,-1.4913634875691648,-1.8304564538863675,-2.130847552650854,6.569368364085421,-2.081451880635693,-3.8503171936353073,-5.7278717263604495,-7.055589462229834,-10.197630962619831,-1.484426850292368,2.563153469137763,20somites,2.796946164889669,fast_muscle,9.503102331574246,znf648,nearest_only,0,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,9.23219431718851,0,9
6-23886767-23887820,3795.0,0.8657109329405119,True,21910.0,3.0625857163578735e-06,9091.508485020711,1.972973374616115,-11.38351600398358,1.9601742638816266,6,promoter,fast_muscle,9,znf648,znf648,20.0,0-10000bp,0.031470636681395076,-0.270604476113681,2.2517805448004906,-1.100375202612672,0.14014979353765256,-0.7221543524569628,-0.3642928009275737,0.5132504624507326,3.456403965308234,0.39677990453070583,-0.5288645493405525,0.12652365379477348,0.49147700180997705,-0.04483996328183332,1.159038018689414,-1.0008606110538536,35.24428946112753,5.510192202073123,2.8196411810849216,-1.215360925995931,-0.7628903698897136,0.7346579787925219,-0.6615997279683583,2.2022231600323865,-1.0171774021838849,18.30853035723428,-0.5704395135437068,6.220426802557541,1.362858152310193,2.947937596842786,20.450610007529914,-0.47544908179928574,18.207565136836447,8.68260209453164,13.28035994386171,17.20623843026454,19.14296467859274,19.11360161993348,30somites,0.9960716410128543,fast_muscle,9.271932855725174,znf648,single_overlap,1,fast_muscle_30somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,30.0,1,1,6.792472811615937,1,2
6-23890660-23891190,1453.0,0.6759254346679483,True,1265.0,1.3110670248332327e-06,5326.818810691046,4.595098414931545,-11.912788502771399,1.6832280885957487,6,intergenic,unassigned,9,,znf648,3612.0,0-10000bp,-0.01827387105451478,-2.010578916700726,-0.14712511461150357,-2.019269397695629,1.3865288031304819,-1.7151595129655142,-1.9433382722387584,-1.4743113738036406,-1.7929659771582906,-1.267430186666759,-2.2950683466824993,-2.9532096854691696,-1.5918635085294948,-2.1089985764713175,14.210134235004046,-1.4187063461683131,16.22645743167165,-0.12915015475072417,-2.4298232455935307,-2.1950364654859857,-2.003337438215193,-1.1387759515536366,-1.5883309615918093,-1.777477892575744,-1.9454580128576193,4.645980220186704,-1.580170938214488,-2.0479934444607144,-1.8498250344377525,-2.5173116618695146,-0.19839642428098636,-2.1486956466636005,4.446863316988985,-1.2955167991389782,-2.7849021145852055,-9.619593405566977,-5.16888638678579,4.585053720313422,20somites,1.6156950535233847,fast_muscle,5.453600018879871,znf648,nearest_only,0,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,9.174655516457928,0,9
6-24100742-24101665,672.0,0.38648386321574696,True,30286.0,1.0434283697005739e-06,502.7465234622929,1.7731739903031152,-10.883739729995785,2.980696375065836,6,exonic,unassigned,16,scinla,scinla,2463.0,0-10000bp,-1.890751672838448,-1.1975365945365841,-2.2224741032543944,3.4969655455362414,-1.9613885054087756,-1.6742846517013827,-1.5224686289616869,-1.902031033256764,-1.7992156492300984,-1.7872790699515233,-1.3085059175219849,-1.0354303488284655,-0.987792283843768,0.22662513340957258,1.6385156905082137,-1.56085201207646,-1.4259925464054923,-0.9631953171795791,-0.2893569784989277,-1.9362149789139798,-1.914102687622441,-1.0568824846892604,-1.777476055832771,-0.9377661705732017,-1.5433403973316264,-2.1974357788889725,-1.9075477533974317,-2.0486040705261845,-2.164426477785531,-0.4280673743065325,-1.391947919648698,-1.6668631731307626,-7.131731530778334,-9.037524382538118,-5.455186433451449,-6.727319140018572,-0.8731905760749195,-9.912172203826307,30somites,4.20780444004911,NMPs,6.041496668707331,scinla,single_overlap,1,NMPs_30somites,8,2,6,22,unassigned,,,,,Not linked,unassigned,5,30.0,0,5,6.059386552053111,3,1
6-24406942-24407288,1400.0,0.664493456963894,True,,1.713841916248729e-06,838.1344122581203,1.0743288614673179,-11.673337722113764,1.6487165742888632,6,intronic,unassigned,16,tgfbr3,tgfbr3,8209.0,0-10000bp,-0.4119791502155015,-1.3159911788820073,-2.2224741032543944,2.983935385961418,3.348009625985292,0.6761362348049635,-0.12732357381599813,-0.09476300309010838,0.4536273611838628,1.6411724568704806,-0.6284343952862391,-0.4792402693794164,0.9202093825126242,-1.6059982695692452,-1.9419226732860184,0.0034568956486100977,3.5424791321507882,-1.7127688500924245,1.8208500220776904,-1.7751060684078572,-0.12319015344697905,3.2507642962686303,-0.6412414587720411,0.4355335676850136,-0.8677026663062939,-0.9505362587441827,-0.6353595706466888,-0.7656040536267915,-1.7910903004365883,3.242215033133096,1.6607266020563354,-0.6993125513460015,2.0398518964390027,2.2748798075606538,0.14517227935959393,-4.035539424865792,1.7347119967494296,3.0300008924911404,20somites,1.1034723368326884,fast_muscle,2.2319062023384304,tgfbr3,single_overlap,1,fast_muscle_20somites,8,2,6,22,unassigned,,,,,Not linked,unassigned,5,20.0,0,5,6.059386552053111,3,1
6-24556414-24557929,6861.0,0.9203553494352672,True,30804.0,3.5699072560596154e-06,14172.341981124937,1.7632417465441192,-11.69483997012315,1.5182131224561464,6,intronic,muscle,12,tgfbr3,,,,8.15845341378707,0.47747001030646125,-2.2224741032543944,15.776423730517815,-0.576668010628488,-0.8778842174930986,-0.7827660355693921,-1.6287160113454289,35.93127753180049,2.889537431619108,-0.3140820399197267,0.7180825327613989,1.3634840244418984,-0.6122881713532009,0.3134528249436359,-0.47736039438927114,4.727666807439543,-0.25824080846561137,3.6553371354311435,-1.2371639080907941,-0.7488555790445168,1.2462267866998544,31.973093273032433,-0.3851933397902886,-0.8047458016537257,19.232379937014855,-0.1940201938277462,8.545476989243804,1.9659076664117507,1.6472471003441116,16.892936501289828,-1.2498836362234498,36.02694544136297,12.573910431060018,31.379259719902397,23.415842328291617,6.03979714190317,33.70835638351589,15somites,1.3689722688739645,PSM,4.538898344498062,tgfbr3,single_overlap,1,PSM_15somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,15.0,0,3,0.38784413725142436,5,5
6-25876638-25877527,11720.0,0.9511901678125693,True,,4.084296441233203e-06,27937.22516740499,0.9369516271129976,-11.623767285092113,1.6705372571599872,6,intergenic,PSM,12,,,,,2.467691802246605,1.0349547801175367,-0.009576705291510168,12.918614867906909,1.25185334741881,-1.624080840296321,6.46505261210364,-0.2180370602001044,47.482712093806576,3.6940623833987174,4.265538552576918,2.435776272151011,0.3488179646702629,0.2948650381787343,1.4828177710617392,-1.59859957888512,12.656958337329954,-0.3071525228102966,-0.04021387527409717,4.146488776278015,-0.8283186319837741,-0.6842688719033139,33.378153211382724,-0.7647939238770987,-1.0431095433924005,18.845705568792503,-0.5806771953712763,5.543663919617476,-0.5020172724312133,3.2123116556520923,24.82519011439988,-0.9746396391449095,40.36012123075789,24.197468996472615,42.56159278512118,37.367972901218884,3.228538126065799,29.860049368592293,10somites,1.1814747170694024,PSM,6.048586594883595,,,0,PSM_10somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,10.0,0,3,0.17064795834737637,5,5
6-25926963-25928205,6604.0,0.9175449492380242,True,,3.831131371236049e-06,17326.67781024056,1.3725200078700464,-11.302113515202143,2.136337755931479,6,intergenic,muscle,9,,lmo4b,25286.0,20000-30000bp,5.247583903825277,2.7672203326575984,-0.04739792179976504,4.154006264668001,0.5334046996527215,-1.3461479444927924,-0.8618330813727693,-0.9825046108502249,27.005133746085367,-0.545763568699222,-0.4599284784168879,1.771342338007756,-0.3339839626418126,-0.11744527666441568,2.7966029847848,-0.6093395712583852,33.60886767622172,-1.0534351356288183,-0.020904381288901736,-1.5178502864417713,-0.8678793883887845,2.4025075436587637,3.3439407718285103,-1.611068764431145,-1.4581211614111986,29.876053820329084,-0.0367412592914248,-0.23167161516130397,1.7404417717132716,-0.17526075700955537,50.589707190965974,-0.8162071026448406,33.37441745106279,10.401555037947753,33.23979579082428,27.838882562225063,13.995513159430496,33.89316477501444,20somites,1.0410981428213548,fast_muscle,4.339568731832499,lmo4b,nearest_only,0,fast_muscle_20somites,11,12,4,8,unassigned,lmo4b,0.0595001240037266,6.13760324579733,4.18878861892305e-10,Linked,unassigned,1,20.0,1,1,4.3173484678778395,1,8
