Peak1,Peak2,coaccess
chr4-43392022-43393388,chr1-33425301-33425897,0.7281830881904545
chr4-43392022-43393388,chr4-38342772-38344146,0.7593164428299699
chr4-4177825-4178858,chr5-47422165-47422678,0.6883204903956861
chr4-4177825-4178858,chr2-44381573-44382850,0.3260200156278496
chr4-4177825-4178858,chr1-19762804-19764599,0.8576516320698377
chr4-4177825-4178858,chr4-18781862-18783281,0.3192152376843281
chr4-4177825-4178858,chr5-30549535-30550618,0.4049739678158919
chr4-4177825-4178858,chr5-4379569-4380404,0.4471443343040358
chr4-4177825-4178858,chr1-36201143-36202173,0.35099912255074617
chr4-4177825-4178858,chr5-11074901-11075961,0.5769178429448398
chr4-4177825-4178858,chr1-29766157-29767600,0.727044316576751
chr4-4177825-4178858,chr5-2748014-2749222,0.6747929605013829
chr4-4177825-4178858,chr2-47756336-47757431,0.39731879025228906
chr4-4177825-4178858,chr4-31185054-31186579,0.6065803674259396
chr4-4177825-4178858,chr2-34127676-34128374,0.7683457865813559
chr4-4177825-4178858,chr2-46932658-46933474,0.8378465348652506
chr4-4177825-4178858,chr2-17934380-17935678,0.46576188993059786
chr4-4177825-4178858,chr5-3640328-3641447,0.7202345604392141
chr4-4177825-4178858,chr4-1070640-1070935,0.5030630820042974
chr4-4177825-4178858,chr1-33425301-33425897,0.3478805832080232
chr4-4177825-4178858,chr3-27778642-27779018,0.35732738391867885
chr4-4177825-4178858,chr1-30264326-30265243,0.5106399916911897
chr4-4177825-4178858,chr4-47977874-47979603,0.8928716989461993
chr3-49939582-49940995,chr3-32530803-32531658,0.6784402940498986
chr3-49939582-49940995,chr3-7319707-7320988,0.7491715314046907
chr3-49939582-49940995,chr2-42771748-42773445,0.5963507829629404
chr3-49939582-49940995,chr1-7095929-7096762,0.7733310021325448
chr3-49939582-49940995,chr1-21840174-21841175,0.7210528562834158
chr3-49939582-49940995,chr1-17953831-17955291,0.8855480537367193
chr3-49939582-49940995,chr3-16192217-16194096,0.6835852661286984
chr3-49939582-49940995,chr3-34698788-34700097,0.4120832114720104
chr3-49939582-49940995,chr4-15840260-15841687,0.6215234798310951
chr3-49939582-49940995,chr2-5466271-5467239,0.504660270438307
chr3-49939582-49940995,chr3-35958762-35960598,0.3615145843783229
chr3-49939582-49940995,chr1-28812615-28813419,0.6546350800367753
chr3-49939582-49940995,chr2-46932658-46933474,0.5143753768412895
chr3-49939582-49940995,chr4-24151417-24153141,0.6165891631906122
chr3-49939582-49940995,chr5-19132747-19134339,0.4254819703558146
chr3-49939582-49940995,chr1-23558781-23559576,0.5449558025747306
chr3-49939582-49940995,chr1-33425301-33425897,0.8355404381492024
chr3-49939582-49940995,chr1-15573458-15573733,0.5152987402789521
chr3-49939582-49940995,chr1-30264326-30265243,0.4824275969024453
chr3-49939582-49940995,chr5-38327243-38328491,0.6265211647841755
chr3-49939582-49940995,chr4-3763642-3765334,0.5085752652994945
chr3-49939582-49940995,chr4-38342772-38344146,0.6289009568787258
chr5-47422165-47422678,chr5-30549535-30550618,0.7925785745202731
chr5-47422165-47422678,chr5-4379569-4380404,0.44740149046558225
chr5-47422165-47422678,chr1-36201143-36202173,0.7309860578309502
chr5-47422165-47422678,chr3-7319707-7320988,0.5938263446470413
chr5-47422165-47422678,chr2-42771748-42773445,0.5935121414249906
chr5-47422165-47422678,chr5-12802429-12803419,0.6563523595716698
chr5-47422165-47422678,chr1-21840174-21841175,0.5988656914005586
chr5-47422165-47422678,chr3-16192217-16194096,0.4011314404280566
chr5-47422165-47422678,chr1-29766157-29767600,0.8702811297059787
chr5-47422165-47422678,chr2-32099311-32099851,0.5896360664099993
chr5-47422165-47422678,chr2-44351876-44353199,0.5316756259042069
chr5-47422165-47422678,chr2-47787763-47789209,0.5055816519306405
chr5-47422165-47422678,chr3-18498963-18500850,0.6730991211196556
chr5-47422165-47422678,chr2-34127676-34128374,0.32936141913775574
chr5-47422165-47422678,chr2-46932658-46933474,0.8170991827694694
chr5-47422165-47422678,chr1-5711075-5712692,0.7125963547366377
chr5-47422165-47422678,chr5-3640328-3641447,0.8304082454175037
chr5-47422165-47422678,chr5-19132747-19134339,0.3535754954776167
chr5-47422165-47422678,chr1-30264326-30265243,0.680814343587457
chr5-47422165-47422678,chr4-47977874-47979603,0.7262317230163882
chr5-47422165-47422678,chr1-18564710-18565018,0.7762480683888964
chr2-2079600-2081515,chr3-9849851-9850663,0.40761643301082195
chr2-2079600-2081515,chr1-19762804-19764599,0.31014255242087824
chr2-2079600-2081515,chr4-18781862-18783281,0.4782230525074417
chr2-2079600-2081515,chr2-45910237-45912119,0.8938200912148675
chr2-2079600-2081515,chr5-12802429-12803419,0.8154153840463416
chr2-2079600-2081515,chr4-15840260-15841687,0.6873003768047123
chr2-2079600-2081515,chr2-32099311-32099851,0.3085517774503303
chr2-2079600-2081515,chr4-6698848-6700325,0.3926429900716376
chr2-2079600-2081515,chr5-34843222-34845207,0.42899206494341113
chr2-2079600-2081515,chr2-47787763-47789209,0.46766296620492814
chr2-2079600-2081515,chr4-47673570-47674149,0.7525760430836184
chr2-2079600-2081515,chr4-48685442-48687242,0.35152804600463033
chr2-2079600-2081515,chr1-47642343-47643609,0.50310510325161
chr2-2079600-2081515,chr2-42827273-42829098,0.5509909748991572
chr2-2079600-2081515,chr5-35086263-35087906,0.4279492314375155
chr2-2079600-2081515,chr5-3640328-3641447,0.35174149905953733
chr2-2079600-2081515,chr4-1070640-1070935,0.8747056073863853
chr2-2079600-2081515,chr5-19132747-19134339,0.8844296236251834
chr2-2079600-2081515,chr4-47547339-47547983,0.37200792538408023
chr2-2079600-2081515,chr1-30264326-30265243,0.4754905815881413
chr2-2079600-2081515,chr1-18564710-18565018,0.37282155684115004
chr2-44381573-44382850,chr2-45910237-45912119,0.5772814480657862
chr2-44381573-44382850,chr1-5294539-5295751,0.4014800426661352
chr2-44381573-44382850,chr1-21840174-21841175,0.39538074794438943
chr2-44381573-44382850,chr1-29766157-29767600,0.6913548876171649
chr2-44381573-44382850,chr4-15840260-15841687,0.4524680647908853
chr2-44381573-44382850,chr2-32099311-32099851,0.7486061981994174
chr2-44381573-44382850,chr4-6698848-6700325,0.39134793875421436
chr2-44381573-44382850,chr5-34843222-34845207,0.7987796845357102
chr2-44381573-44382850,chr2-44351876-44353199,0.3178002323187146
chr2-44381573-44382850,chr2-47787763-47789209,0.5200985232769662
chr2-44381573-44382850,chr1-23024096-23025252,0.749503466967814
chr2-44381573-44382850,chr4-31185054-31186579,0.3185758087229856
chr2-44381573-44382850,chr2-17934380-17935678,0.5733026480017555
chr2-44381573-44382850,chr5-35086263-35087906,0.7012401896765933
chr2-44381573-44382850,chr5-19132747-19134339,0.451025091585581
chr2-44381573-44382850,chr1-33425301-33425897,0.7638304300644354
chr2-44381573-44382850,chr1-15573458-15573733,0.41137873899512406
chr2-44381573-44382850,chr1-30264326-30265243,0.6763217688178321
chr2-44381573-44382850,chr4-47977874-47979603,0.3363590478053082
chr2-44381573-44382850,chr4-38342772-38344146,0.5715751094976453
chr2-44381573-44382850,chr1-18564710-18565018,0.7609077395353808
chr3-9849851-9850663,chr2-42771748-42773445,0.7169553749614805
chr3-9849851-9850663,chr5-2748014-2749222,0.5002546716522716
chr3-9849851-9850663,chr4-15840260-15841687,0.8734335767863437
chr3-9849851-9850663,chr2-44351876-44353199,0.37964695733145737
chr3-9849851-9850663,chr4-47673570-47674149,0.8793956138912753
chr3-9849851-9850663,chr1-47642343-47643609,0.6404606186599522
chr3-9849851-9850663,chr4-36803420-36804016,0.8113170980857254
chr3-9849851-9850663,chr2-34127676-34128374,0.46468161211352077
chr3-9849851-9850663,chr2-17934380-17935678,0.3145523506914973
chr3-9849851-9850663,chr5-3640328-3641447,0.6904927816207355
chr3-9849851-9850663,chr3-41260456-41261952,0.7857270503491361
chr3-9849851-9850663,chr1-23558781-23559576,0.8296530982102832
chr3-9849851-9850663,chr5-38327243-38328491,0.316619338262139
chr3-9849851-9850663,chr4-38342772-38344146,0.4534429366460674
chr1-19762804-19764599,chr3-32530803-32531658,0.8566665109004172
chr1-19762804-19764599,chr2-45910237-45912119,0.8863245721942274
chr1-19762804-19764599,chr1-7095929-7096762,0.5921518832940227
chr1-19762804-19764599,chr1-21840174-21841175,0.8451810303698364
chr1-19762804-19764599,chr3-16192217-16194096,0.6223467909423946
chr1-19762804-19764599,chr1-29766157-29767600,0.6690214758215494
chr1-19762804-19764599,chr2-32099311-32099851,0.7914799190190586
chr1-19762804-19764599,chr5-34843222-34845207,0.876685072858755
chr1-19762804-19764599,chr2-44351876-44353199,0.40054148225275843
chr1-19762804-19764599,chr2-4693305-4695187,0.40012170149022136
chr1-19762804-19764599,chr3-18498963-18500850,0.8372270838688336
chr1-19762804-19764599,chr1-23024096-23025252,0.631867523504386
chr1-19762804-19764599,chr2-34127676-34128374,0.5006835160373055
chr1-19762804-19764599,chr2-46932658-46933474,0.6220126309479435
chr1-19762804-19764599,chr4-24151417-24153141,0.851677117183574
chr1-19762804-19764599,chr1-5711075-5712692,0.5587023664485371
chr1-19762804-19764599,chr3-27328752-27330074,0.897066694872428
chr1-19762804-19764599,chr5-19132747-19134339,0.5292600912266214
chr1-19762804-19764599,chr3-41260456-41261952,0.3857032301350074
chr1-19762804-19764599,chr4-47547339-47547983,0.8246744120403322
chr1-19762804-19764599,chr1-30264326-30265243,0.6701662246419436
chr1-19762804-19764599,chr5-38327243-38328491,0.46613296152107997
chr1-19762804-19764599,chr4-38342772-38344146,0.7923283309578497
chr4-18781862-18783281,chr5-30549535-30550618,0.8083141344883849
chr4-18781862-18783281,chr5-4379569-4380404,0.8408535579610976
chr4-18781862-18783281,chr1-36201143-36202173,0.44790293738794873
chr4-18781862-18783281,chr3-7319707-7320988,0.878000512356311
chr4-18781862-18783281,chr1-7095929-7096762,0.7455891947970995
chr4-18781862-18783281,chr1-21840174-21841175,0.5031685664814801
chr4-18781862-18783281,chr5-2748014-2749222,0.7098474425914238
chr4-18781862-18783281,chr4-15840260-15841687,0.49992282160662566
chr4-18781862-18783281,chr1-23024096-23025252,0.7128998019102424
chr4-18781862-18783281,chr1-47642343-47643609,0.6869483976990431
chr4-18781862-18783281,chr2-42827273-42829098,0.47585683597756934
chr4-18781862-18783281,chr5-35086263-35087906,0.48458868462409543
chr4-18781862-18783281,chr5-24767318-24767734,0.41839594616134435
chr4-18781862-18783281,chr1-15573458-15573733,0.8510157989564486
chr4-18781862-18783281,chr4-47977874-47979603,0.4669552244309291
chr4-18781862-18783281,chr4-3763642-3765334,0.35493981184690077
chr4-18781862-18783281,chr1-18564710-18565018,0.5357628688098044
chr5-30549535-30550618,chr2-45910237-45912119,0.5654546609495116
chr5-30549535-30550618,chr1-7095929-7096762,0.604246209981314
chr5-30549535-30550618,chr5-8474447-8475859,0.4341015891210853
chr5-30549535-30550618,chr5-2748014-2749222,0.6765818709142812
chr5-30549535-30550618,chr4-6698848-6700325,0.7291134947304869
chr5-30549535-30550618,chr5-34843222-34845207,0.8801215294299349
chr5-30549535-30550618,chr2-47756336-47757431,0.589721423260569
chr5-30549535-30550618,chr4-47673570-47674149,0.8423626113387837
chr5-30549535-30550618,chr3-35958762-35960598,0.3927197204975436
chr5-30549535-30550618,chr4-31185054-31186579,0.4780817527710628
chr5-30549535-30550618,chr2-48810594-48811520,0.8966029970786424
chr5-30549535-30550618,chr4-24151417-24153141,0.8655536163178585
chr5-30549535-30550618,chr2-17934380-17935678,0.6277277559212989
chr5-30549535-30550618,chr1-5711075-5712692,0.7683832163885084
chr5-30549535-30550618,chr4-47977874-47979603,0.32858707432351664
chr5-30549535-30550618,chr4-38342772-38344146,0.7604372306633582
chr3-32530803-32531658,chr5-4379569-4380404,0.8605761581114579
chr3-32530803-32531658,chr2-45910237-45912119,0.46751318347374016
chr3-32530803-32531658,chr3-7319707-7320988,0.39774336636713103
chr3-32530803-32531658,chr1-7095929-7096762,0.7676482597177932
chr3-32530803-32531658,chr2-44351876-44353199,0.8937480580478656
chr3-32530803-32531658,chr2-47756336-47757431,0.31189539772465746
chr3-32530803-32531658,chr3-18498963-18500850,0.7111886537345649
chr3-32530803-32531658,chr4-48685442-48687242,0.4002773438348943
chr3-32530803-32531658,chr4-31185054-31186579,0.4007622815145358
chr3-32530803-32531658,chr2-48810594-48811520,0.3972834713545818
chr3-32530803-32531658,chr2-42827273-42829098,0.7420921587543239
chr3-32530803-32531658,chr1-5711075-5712692,0.6810214978465174
chr3-32530803-32531658,chr3-27328752-27330074,0.6449722235047433
chr3-32530803-32531658,chr4-1070640-1070935,0.83190338183596
chr3-32530803-32531658,chr5-24767318-24767734,0.3176476707343548
chr3-32530803-32531658,chr3-41260456-41261952,0.8478261332102046
chr3-32530803-32531658,chr1-23558781-23559576,0.5611994643275293
chr3-32530803-32531658,chr1-33425301-33425897,0.5240075203461965
chr5-4379569-4380404,chr2-45910237-45912119,0.8704031939773353
chr5-4379569-4380404,chr1-36201143-36202173,0.5093712987099637
chr5-4379569-4380404,chr2-42771748-42773445,0.6561455017793638
chr5-4379569-4380404,chr5-12802429-12803419,0.8540206321428965
chr5-4379569-4380404,chr1-17953831-17955291,0.7939801188669872
chr5-4379569-4380404,chr5-11074901-11075961,0.8971788114061618
chr5-4379569-4380404,chr3-34698788-34700097,0.7807774226003179
chr5-4379569-4380404,chr4-15840260-15841687,0.5984669389492678
chr5-4379569-4380404,chr4-6698848-6700325,0.3980648602951047
chr5-4379569-4380404,chr3-18498963-18500850,0.47669508990176834
chr5-4379569-4380404,chr1-47642343-47643609,0.40451205571715376
chr5-4379569-4380404,chr4-31185054-31186579,0.561172222460737
chr5-4379569-4380404,chr2-48810594-48811520,0.3765277310993393
chr5-4379569-4380404,chr3-41260456-41261952,0.3331286309406144
chr5-4379569-4380404,chr4-47977874-47979603,0.5686335298329269
chr5-4379569-4380404,chr4-38342772-38344146,0.6239165537805484
chr5-4379569-4380404,chr1-18564710-18565018,0.6566052990698352
chr5-4379569-4380404,chr5-44144233-44145642,0.8439475439671082
chr2-45910237-45912119,chr2-42771748-42773445,0.6626727174514224
chr2-45910237-45912119,chr5-12802429-12803419,0.7670231086073596
chr2-45910237-45912119,chr1-5294539-5295751,0.8184123498532838
chr2-45910237-45912119,chr1-21840174-21841175,0.5181230816578952
chr2-45910237-45912119,chr5-8474447-8475859,0.6754374855627945
chr2-45910237-45912119,chr1-29766157-29767600,0.5985850983750822
chr2-45910237-45912119,chr4-15840260-15841687,0.3816136341682199
chr2-45910237-45912119,chr5-34843222-34845207,0.30705391195630566
chr2-45910237-45912119,chr2-44351876-44353199,0.5926856811509267
chr2-45910237-45912119,chr2-47787763-47789209,0.7399412138871984
chr2-45910237-45912119,chr2-4693305-4695187,0.7635666993639827
chr2-45910237-45912119,chr2-5466271-5467239,0.507971678920407
chr2-45910237-45912119,chr3-18498963-18500850,0.8451444376285457
chr2-45910237-45912119,chr4-47673570-47674149,0.38162162400309385
chr2-45910237-45912119,chr1-23024096-23025252,0.8847675058946545
chr2-45910237-45912119,chr3-35958762-35960598,0.5079284240592812
chr2-45910237-45912119,chr4-48685442-48687242,0.7412836877060355
chr2-45910237-45912119,chr2-46932658-46933474,0.73516536376949
chr2-45910237-45912119,chr1-29372244-29373464,0.7557674746035443
chr2-45910237-45912119,chr5-3640328-3641447,0.6494746434921378
chr2-45910237-45912119,chr3-27778642-27779018,0.6504185282658783
chr2-45910237-45912119,chr5-38327243-38328491,0.6585429327612953
chr2-45910237-45912119,chr4-38342772-38344146,0.3054467403871355
chr2-45910237-45912119,chr5-44144233-44145642,0.5455657795920097
chr1-36201143-36202173,chr5-12802429-12803419,0.7795599047715178
chr1-36201143-36202173,chr1-7095929-7096762,0.5330380230022931
chr1-36201143-36202173,chr1-21840174-21841175,0.7142381867950414
chr1-36201143-36202173,chr5-8474447-8475859,0.716919895526666
chr1-36201143-36202173,chr5-11074901-11075961,0.6937221563312524
chr1-36201143-36202173,chr3-34698788-34700097,0.4112313639657841
chr1-36201143-36202173,chr2-5466271-5467239,0.5432505782947769
chr1-36201143-36202173,chr3-35958762-35960598,0.7276091049250252
chr1-36201143-36202173,chr4-36803420-36804016,0.33848145092866977
chr1-36201143-36202173,chr2-42827273-42829098,0.6644678351595997
chr1-36201143-36202173,chr2-17934380-17935678,0.8727509336127162
chr1-36201143-36202173,chr1-29372244-29373464,0.6782841465849376
chr1-36201143-36202173,chr5-19132747-19134339,0.8322873253183418
chr1-36201143-36202173,chr5-24767318-24767734,0.3563905730662146
chr1-36201143-36202173,chr1-33425301-33425897,0.5002030011917541
chr1-36201143-36202173,chr1-15573458-15573733,0.4183281101034315
chr1-36201143-36202173,chr5-38327243-38328491,0.7086114314715126
chr1-36201143-36202173,chr4-38342772-38344146,0.7976770408529326
chr1-36201143-36202173,chr5-44144233-44145642,0.33404448604967385
chr3-7319707-7320988,chr1-5294539-5295751,0.5849518651190082
chr3-7319707-7320988,chr1-7095929-7096762,0.8410211248296993
chr3-7319707-7320988,chr1-21840174-21841175,0.4826512829055525
chr3-7319707-7320988,chr5-34843222-34845207,0.3651118972834048
chr3-7319707-7320988,chr2-47756336-47757431,0.38288365293939797
chr3-7319707-7320988,chr4-47673570-47674149,0.5115398978122843
chr3-7319707-7320988,chr1-23024096-23025252,0.7561715367616831
chr3-7319707-7320988,chr3-35958762-35960598,0.3692308301771363
chr3-7319707-7320988,chr4-48685442-48687242,0.49084623114075976
chr3-7319707-7320988,chr1-47642343-47643609,0.4369696710796123
chr3-7319707-7320988,chr4-31185054-31186579,0.36372851321192606
chr3-7319707-7320988,chr4-24151417-24153141,0.5758859832533236
chr3-7319707-7320988,chr4-1070640-1070935,0.401335134132364
chr3-7319707-7320988,chr5-19132747-19134339,0.4567381386171963
chr3-7319707-7320988,chr1-33425301-33425897,0.4478909859013799
chr3-7319707-7320988,chr4-47977874-47979603,0.7568683338973253
chr3-7319707-7320988,chr4-3763642-3765334,0.40629495737325294
chr2-42771748-42773445,chr1-7095929-7096762,0.7841671719355701
chr2-42771748-42773445,chr3-16192217-16194096,0.7023079648703627
